Número,Código Ayto,Centro,Dirección,Coordenada-X,Coordenada-Y,Latitud,Longitud,Superficie (m2),Uso del edificio,Adscripción,Distrito,Potencia KWp,Empresa instaladora,Puesta en servicio
442.0,317.0,VIVERO MUNICIPAL DE MIGAS CALIENTES,"Km. 22. M-30 (frente a palacio Moncloa)
 M-30 . Km. 21.600, calzada sur.",437394.0,4476508.0,40.4368625714704,-3.73817152304904,1212.4530804213668,medioambiental,No especificado,MONCLOA - ARAVACA,6.307692307692309,Empresa desconocida,2008-08-13
443.0,317.0,ROSALEDA DEL PARQUE DEL OESTE,"c/ de la Rosaleda s/n. Rosaleda del Parque del Oeste
 (junto al teleférico)",438775.0,4475363.0,40.426646,-3.721771,1108.709608008587,medioambiental,No especificado,MONCLOA - ARAVACA,5.0,Empresa desconocida,2008-08-13
444.0,2520.0,ALMACÃN DE LA VILLA,"C/ AHUMAOS, 27 28052 MADRID",449323.0,4471841.0,40.395628,-3.597144,2144.9995570296232,almacÃ©n,No especificado,VICALVARO,18.68068312801352,SAVEFFI,2020-03-27
445.0,1704.0,BASE SAMUR NÂº 14 FUERTE DE NAVIDAD,"C/ CASUARINA, 10",435024.0,4470233.0,40.380148,-3.765466,1188.0428516183597,sanitario,No especificado,LATINA,6.0,AURA,2018-02-14
446.0,1904.0,CENTRO PROTECCIÃN ANIMAL,"CARRETERA BARRIO DE LA FORTUNA, KM 10. 28054",433934.0,4468399.0,40.3635463096433,-3.77811006728668,1301.3760567751779,sanitario,No especificado,LATINA,7.428571428571431,POWEN,2018-06-21
447.0,1372.0,BASE SAMUR NÂº 02 SAN BERNARDO/ CENTRO INTEGRAL EMERGENCIAS,"C/ SAN BERNARDO, 68 ",440066.0,4475362.0,40.4267358311415,-3.70654962226942,1108.709608008587,seguridad,No especificado,CENTRO,5.0,AURA,2020-02-14
448.0,594.0,PARQUE DE BOMBEROS NÂº 7,"Av Hellin, 52",447796.0,4475482.0,40.4283288391741,-3.6154373664644304,3488.7069163017695,seguridad,No especificado,SAN BLAS - CANILLEJAS,35.0,FERROVIAL,2018-02-13
449.0,351.0,PARQUE DE BOMBEROS NÂº 11,"C/ Mesena, 146",443623.0,4480593.0,40.4740988954065,-3.66508396658848,2695.374480204042,seguridad,No especificado,HORTALEZA,25.0,FERROVIAL,2019-10-01
450.0,2021.0,CSS JOSÃ VILLARREAL (ARGANZUELA),"PLAZA JOSE VILLARREAL, 2 ",440953.0,4471932.0,40.3940185448828,-3.69705214496161,751.7957500000001,social,No especificado,ARGANZUELA,17.0,Empresa desconocida,2008-09-29
451.0,2440.0,EI LA MELONERA ,"C/ EROS, 2",442243.0,4471700.0,40.3939029832483,-3.68055149170835,1459.2518472145596,educativo,No especificado,ARGANZUELA,15.220080089559456,IMESAPI,2019-05-07
452.0,1541.0,CDM MARQUÃS DE SAMARANCH,Pº IMPERIAL 20,439131.0,4473248.0,40.4076150141064,-3.7173807221939104,11523.0,deportivo,No especificado,ARGANZUELA,90.0,EULEN,2019-02-12
453.0,1119.0,CDI ARGANZUELA,"C/ CANARIAS, 17 Y PALOS DE LA FRONTERA, 16",440979.0,4472617.0,40.4020727986286,-3.6955325387824,12470.0,mixto,No especificado,ARGANZUELA,90.0,EULEN,2019-03-10
454.0,1916.0,CDM ARGANZUELA LA FUNDI,"C/ ALICANTE , 14",441329.0,4471761.0,40.394377158851,-3.6913410601461,4661.848685714286,deportivo,No especificado,ARGANZUELA,10.0,Empresa desconocida,2020-02-28
455.0,853.0,CC Y BIBLIOTECA GLORIA FUERTES,AV/ LOGROÑO 181,449666.0,4479054.0,40.4606228353796,-3.59368776573359,1743.9618666666668,cultural,No especificado,BARAJAS,18.511834128143455,DRAGADOS,2019-12-14
456.0,854.0,CMM ACUARIO,"C/ ACUARIO, 27",450862.0,4480620.0,40.474801968086496,-3.57969145174686,751.7957500000001,social,No especificado,BARAJAS,14.560321808799788,EULEN,2019-04-01
457.0,2019.0,CC SAN FRANCISCO LA PRENSA,"C/ALISEDA, 6 ",437044.0,4469856.0,40.3769031921739,-3.74163973555209,1743.9618666666668,cultural,No especificado,CARABANCHEL,5.0,Empresa desconocida,2008-09-29
458.0,330.0,CSC GARCÃA LORCA,"C/ EUGENIA DE MONTIJO, 105, B 1",436243.0,4469562.0,40.3742029001021,-3.75103374498486,1743.9618666666668,cultural,No especificado,CARABANCHEL,3.0,AURA,2018-09-25
459.0,974.0,CDM PUERTA BONITA (ANTIGUO CANÃDROMO),"C/ VÍA CARPETANA, 71",437604.0,4472194.0,40.3980160845768,-3.7352725040539503,4661.848685714286,deportivo,No especificado,CARABANCHEL,3.0,AURA,2019-03-07
460.0,191.0,CEIP /EIM FERNANDO EL CATÃLICO,"C/ FERNANDO EL CATÓLICO, 16",439802.0,4476182.0,40.4341036895304,-3.70973929433482,1459.2518472145596,educativo,No especificado,CHAMBERI,15.220080089559456,EULEN,2019-12-14
461.0,1104.0,"JMD CIUDAD LINEAL (CMM, CC, BIBLIOTECA)","C/ HERMANOS GARCÍA NOBLEJAS, 16",445975.0,4476345.0,40.4359959748431,-3.6369774916267,7239.0,mixto,No especificado,CIUDAD LINEAL,25.0,PECSA,2018-10-24
462.0,702.0,"CENTRO DE DÃA Y DE MAYORES ASCAO/
BIBLIOTECA PABLO NERUDA","C/ ASCAO, 2",445600.0,4475637.0,40.4295843942338,-3.6413497414718705,3542.0,mixto,No especificado,CIUDAD LINEAL,25.672902940276035,PECSA,2018-01-21
463.0,1103.0,CC LA ELIPA Y CSS SANTA FELICIDAD,"C/SANTA FELICIDAD, 37",444825.0,4475074.0,40.4244706080435,-3.6504253324201104,2380.0,mixto,No especificado,CIUDAD LINEAL,15.0,PECSA,2018-08-22
464.0,223.0,CC Y CMM SAN JUAN BAUTISTA,"C/ SAN NEMESIO, 1",444202.0,4478162.0,40.4522473796527,-3.6580402287911906,2167.0,mixto,No especificado,CIUDAD LINEAL,25.0,PECSA,2018-01-21
465.0,214.0,CMM Y CSS LUIS VIVES,"C/ HERMANOS GARCÍA NOBLEJAS, 170",446786.0,4475211.0,40.4239607645562,-3.62858860100972,1378.0,social,No especificado,CIUDAD LINEAL,17.054313255124992,PECSA,2018-01-21
466.0,509.0,CMM / CC / BIBILIO LA ELIPA (ANTES ISLAS FILIPINAS),"C/ NUESTRA SEÑORA DEL VILLAR, 8",444814.0,4475167.0,40.4234265908421,-3.65184164138948,2250.0,social,No especificado,CIUDAD LINEAL,15.0,PECSA,2018-10-24
467.0,2094.0,CSS SAN VICENTE DE PAUL, C/BUITRAGO DE LOZOYA 22,439255.0,4480448.0,40.4724846268841,-3.71660783300847,751.7957500000001,social,No especificado,FUENCARRAL - EL PARDO,14.560321808799788,AVELSA (Avance Electrico S.L) ,2018-09-01
468.0,2446.0,EI ELENA FORTÃN (MONTECARMELO),AV/ M.º SILOS 57 / CAAVEIRO,441162.0,4484225.0,40.506657,-3.694447,1459.2518472145596,educativo,No especificado,FUENCARRAL - EL PARDO,15.220080089559456,ORTHEM,2019-03-07
469.0,1950.0,CDM VICENTE DEL BOSQUE,"AV/ MONFORTE DE LEMOS, 13",441216.0,4481146.0,40.4789135943213,-3.69354065974728,7507.0,deportivo,No especificado,FUENCARRAL - EL PARDO,50.0,Ortiz,2019-05-28
470.0,1771.0,CDM LA MASÃ,"C/ DE LA MASÓ, 190 BJ ",439451.0,4481771.0,40.4844259993208,-3.71442225647198,8469.0,deportivo,No especificado,FUENCARRAL - EL PARDO,7.0,DRAGADOS,2019-12-11
471.0,2444.0,EI EL FRESNO,"C/MARIA CASARES, 15 ",438637.0,4482886.0,40.494405,-3.724127,1459.2518472145596,educativo,No especificado,FUENCARRAL - EL PARDO,15.220080089559456,Empresa desconocida,2019-04-26
472.0,2443.0,EI POETA GLORIA FUERTES (LAS TABLAS),C/ EUNATE 6 C/CASTILLO DE CANDANCHÚ 42-46,442700.0,4484024.0,40.504951,-3.676283,1459.2518472145596,educativo,No especificado,FUENCARRAL - EL PARDO,15.220080089559456,CONDISA,2019-02-12
473.0,1937.0,CDM LUIS ARAGONÃS,C/PROVENCIO 20,446795.0,4479520.0,40.4646509480538,-3.62758771450258,5588.0,deportivo,No especificado,HORTALEZA,33.82153255941607,DRAGADOS,2018-11-15
474.0,2204.0,CC SANCHINARRO Y BIBLIOTECA MARÃA LEJÃRRAGA,"C/ PRINCESA ÉBOLI, 29",444469.0,4482391.0,40.4903531015737,-3.65526174471725,1743.9618666666668,cultural,No especificado,HORTALEZA,20.0,DRAGADOS,2019-02-22
475.0,1380.0,JMD HORTALEZA,CARRETERA DE CANILLAS 2,444286.0,4479355.0,40.462991140169,-3.65715427699194,1242.6928333333333,administrativo,No especificado,HORTALEZA,16.51542372140949,DRAGADOS,2019-03-07
476.0,895.0,CC FEDERICO CHUECA ,"C/ BENITA ÁVILA, 17",444847.0,4479572.0,40.46498334634,-3.65056826658469,1743.9618666666668,cultural,No especificado,HORTALEZA,18.511834128143455,DRAGADOS,2018-11-19
477.0,547.0,JMD LATINA,"AV/ LAS AGUILAS, 2 (ANT AV/DEL GENERAL FANJUL)",435041.0,4470644.0,40.3838571804374,-3.76530195937242,1242.6928333333333,administrativo,No especificado,LATINA,27.0,AURA,2018-11-22
478.0,2148.0,CDM LAS CRUCES ,"AV/ POBLADOS, S/N BJ - ",435779.0,4470115.0,40.379148937377295,-3.75655476241196,4661.848685714286,deportivo,No especificado,LATINA,17.0,FERROVIAL,2019-02-08
479.0,2299.0,CENTRO DE DÃA GERTRUDIS DE LA FUENTE,"C/ ALHAMBRA / C/ CUÑA LATINA DOS, 2",437062.0,4472332.0,40.3992228218455,-3.74165624171805,751.7957500000001,social,No especificado,LATINA,50.0,AURA,2019-05-25
480.0,2260.0,CENTRO DE ACOGIDA MUNICIPAL PUERTA ABIERTA,"C/ PINAR DE SAN JOSE , 104 - MADRID (28054)",434109.0,4468407.0,40.3636232165702,-3.77604986037844,751.7957500000001,social,No especificado,LATINA,12.0,Empresa desconocida,2016-08-08
481.0,1140.0,CDM GALLUR,"C/ GALLUR, 2",437595.0,4472245.0,40.398465832065,-3.73538345068692,6305.0,deportivo,No especificado,LATINA,20.0,AURA,2020-02-19
482.0,2447.0,EI BOLA DE CRISTAL (VALDEZARZA),"C/ ISLAS BISAGOS, 13",439360.0,4479933.0,40.467857,-3.715308,1188.0428516183597,educativo,No especificado,MONCLOA - ARAVACA,6.0,CYOPSA,2018-12-06
483.0,1931.0,IDM LA BOMBILLA,"Paseo Senda del Rey, 8",437798.0,4476478.0,40.436623,-3.733391,4661.848685714286,deportivo,No especificado,MONCLOA - ARAVACA,12.0,CONDISA (grupo Ortiz),2019-01-23
484.0,1272.0,CC EDUARDO CHILLIDA Y BIBLIOTECA MIGUEL DELIBES,"C/ ARROYO BELINCOSO, 9",444577.0,4473403.0,40.4093917367651,-3.65321477735933,1743.9618666666668,cultural,No especificado,MORATALAZ,10.0,PECSA,2018-10-24
485.0,2138.0,CMM EL ALMENDRO/ CSS VALDEBERARDO,"C/ LADERA DE LOS ALMENDROS, 4-6",447057.0,4472576.0,40.4021030238157,-3.62391894122114,751.7957500000001,social,No especificado,VICALVARO,14.560321808799788,PECSA,2018-10-24
486.0,2461.0,EI SABINA (MORATALAZ),C/ CAÑÓN DEL RIO LOBOS,446468.0,4472964.0,40.405577,-3.630877,1188.0428516183597,educativo,No especificado,MORATALAZ,6.0,CYOPSA,2018-10-24
487.0,1938.0,CDM MORATALAZ,C/ VALDEBERNARDO 2,446331.0,4472220.0,40.3988585457233,-3.63243229021453,8104.0,deportivo,No especificado,MORATALAZ,40.0,FERROVIAL,2019-03-08
488.0,1745.0,CSS RETIRO Y APARTAMENTOS TUTELADOS ,"C/ JOSE MARTÍNEZ DE VELASCO, 22",443346.0,4473992.0,40.4146148994401,-3.66777459044681,751.7957500000001,social,No especificado,RETIRO,14.560321808799788,OHL,2019-03-25
489.0,97.0,CEIP ESCUELAS AGUIRRE,C/ PIO BAROJA 4,442787.0,4473989.0,40.4145497024899,-3.67435086047564,1267.3760952281325,educativo,No especificado,RETIRO,7.0,OHL,2019-03-03
490.0,124.0,CEIP JOSE CALVO SOTELO,"AV/ CIUDAD DE BARCELONA, 83",442826.0,4472467.0,40.4008413126834,-3.6737662524006702,1267.3760952281325,educativo,No especificado,RETIRO,7.0,OHL,2019-03-03
491.0,750.0,CEIP CIUDAD DE ROMA,"C/ JUAN ESPLANDIÚ,2 ",443564.0,4474129.0,40.4158639493011,-3.66520562618556,3885.3731343506333,educativo,No especificado,RETIRO,40.0,OHL,2019-03-03
492.0,2391.0,CMM LA ESTRELLA - CARMEN MARTÃN GAITE,C/ PEZ AUSTRAL 6 - 28007 MADRID,443476.0,4473852.0,40.4133787186389,-3.66620904783224,751.7957500000001,social,No especificado,RETIRO,14.560321808799788,Empresa desconocida,2016-10-26
493.0,1035.0,CMM/CENTRO DIA/CSS LA GUINDALERA,"C/ PILAR DE ZARAGOZA, 28, Bajo",443247.0,4476088.0,40.4334991005029,-3.6691167784691694,751.7957500000001,social,No especificado,SALAMANCA,14.560321808799788,FERROVIAL,2018-09-20
494.0,35.0,CC BUENAVISTA Y BIBLIOTECA DAVID GISTAU,"AV DE LOS TOREROS, 5",443092.0,4475923.0,40.4320021057146,-3.67092933307802,1743.9618666666668,cultural,No especificado,SALAMANCA,18.511834128143455,FERROVIAL,2018-11-13
495.0,2074.0,CC JOSE LUIS LÃPEZ VÃZQUEZ,"C/ FEBRERO, 4",451431.0,4477509.0,40.4468185923002,-3.57274116382091,1743.9618666666668,cultural,No especificado,SAN BLAS - CANILLEJAS,18.511834128143455,DRAGADOS,2018-11-19
496.0,1974.0,JMD SAN BLAS - CANILLEJAS,"AV/ DE ARCENTALES, 26",448295.0,4476161.0,40.4344858647358,-3.6096102461466,1242.6928333333333,administrativo,No especificado,SAN BLAS - CANILLEJAS,16.51542372140949,DRAGADOS,2019-03-07
497.0,2033.0,CDM ANTONIO DÃAZ MIGUEL,"C/JOAQUIN DICENTA, 1 ",441058.0,4480296.0,40.4712542658614,-3.69532569789638,4661.848685714286,deportivo,No especificado,TETUAN,25.0,Empresa desconocida,2018-01-15
498.0,2011.0,CC EDUARDO ÃRCULO Y BIBLIOTECA MARÃA ZAMBRANO,"PLAZA DE DONOSO, 5",440857.0,4480052.0,40.4690329914409,-3.69766200679649,1743.9618666666668,cultural,No especificado,TETUAN,18.511834128143455,FERROVIAL,2018-11-12
499.0,1026.0,CSS SAN FILIBERTO,"C/ SAN FILIBERTO, 5 BJ ",439298.0,4470826.0,40.3858176778342,-3.71518188811652,751.7957500000001,social,No especificado,USERA,14.560321808799788,AURA,2018-03-05
500.0,1096.0,CMM ORCASUR,"AV ORCASUR, 64",440559.0,4468845.0,40.3680537472289,-3.70012965685136,751.7957500000001,social,No especificado,USERA,14.560321808799788,AURA,2018-02-19
501.0,1095.0,CC ORCASUR Y BIBLIOTECA GABRIEL GARCÃA MÃRQUEZ," PLAZA PUEBLO, 1 BJ1",440472.0,4468702.0,40.3667683247534,-3.7011410630838,1743.9618666666668,cultural,No especificado,USERA,30.0,AURA,2018-10-16
502.0,1092.0,JMD USERA,"AV/. RAFAELA YBARRA, 41",439670.0,4470445.0,40.3824125300917,-3.7107515747822304,1242.6928333333333,administrativo,No especificado,USERA,5.0,AURA,2018-12-14
503.0,1894.0,CDM ORCASUR,"C/ MOREJA, 3",440727.0,4469292.0,40.3702199337385,-3.69946890060774,4661.848685714286,deportivo,No especificado,USERA,30.132938213671185,AURA,2019-02-14
504.0,2441.0,EI PENSAMIENTO (MIRASIERRA),"C/ MIRASIERRA, 27 ",448843.0,4473366.0,40.409341,-3.602926,1459.2518472145596,educativo,No especificado,USERA,15.220080089559456,IMESAPI,2019-01-03
505.0,1890.0,CDM VICÃLVARO (MARGOT MOLÃS),"Pº POLIDEPORTIVO, 3",448815.0,4473344.0,40.409140618584,-3.60326473285039,6856.0,deportivo,No especificado,VICALVARO,38.8716119128225,ELECTOSA ,2018-05-09
506.0,1763.0,CC VALDEBERNARDO Y BIBLIOTECA FRANCISCO AYALA,"C/ BULEVAR INDALECIO PRIETO, 21",447278.0,4472321.0,40.399828914104,-3.62128189057037,3200.0,cultural,No especificado,VICALVARO,24.310815291328876,PECSA,2018-11-12
507.0,1028.0,CC EL MADROÃO Y BIBLIOTECA VICÃLVARO,"C/ VILLARDONDIEGO, 36",448357.0,4472920.0,40.405292721436,-3.6086161200017104,2452.0,cultural,No especificado,VICALVARO,21.33174639830994,PECSA,2018-11-12
508.0,1352.0,JMD VICÃLVARO,"PLAZA DON ANTONIO DE ANDRÉS, 18",448578.0,4472583.0,40.4022704797848,-3.6059845330840705,1674.0,administrativo,No especificado,VICALVARO,18.23319613257634,PECSA,2018-11-12
509.0,1393.0,CSS PUERTO DE LAS PILAS,"C/ FUENTIDUEÑA,16",447222.0,4469088.0,40.370701,-3.621679,1021.0,social,No especificado,VILLA DE VALLECAS,20.0,PECSA,2018-11-12
510.0,277.0,CMM VILLA DE VALLECAS ,"C/ PICO DE MAMPODRE, 6",447264.0,4469823.0,40.3773243810878,-3.6212400484216896,815.0,social,No especificado,VILLA DE VALLECAS,6.0,PECSA,2018-11-16
511.0,1383.0,JMD VILLA DE VALLECAS,"Pº FEDERICO GARCÍA LORCA, 12",447248.0,4469998.0,40.3788998244401,-3.6214547858699,3290.0,administrativo,No especificado,VILLA DE VALLECAS,24.669259409472865,PECSA,2018-11-16
512.0,1770.0,CDM FÃLIX RUBIO,"C/CIUDADANÍA, 9",441281.0,4467659.0,40.3574296786752,-3.69152880469694,4661.848685714286,deportivo,No especificado,VILLAVERDE,30.132938213671185,AURA,2018-03-07
513.0,1953.0,CC MARCONI,"AV/ MARCONI, 2 BAJO/1",440472.0,4465148.0,40.334751832113696,-3.70080956092159,1743.9618666666668,cultural,No especificado,VILLAVERDE,10.0,AURA,2018-02-19
514.0,1905.0,CC NUEVO ROSALES,"AV/ LOS ROSALES, 133",442482.0,4466908.0,40.3507479743351,-3.67730644219692,1743.9618666666668,cultural,No especificado,VILLAVERDE,20.0,AURA,2018-03-05
515.0,1031.0,CC BOHEMIOS,"C/ BOHEMIOS 1, B1",441066.0,4467547.0,40.3563965425188,-3.69405018466108,1743.9618666666668,cultural,No especificado,VILLAVERDE,10.0,AURA,2018-02-19
516.0,1109.0,JMD VILLAVERDE,"C/ ARROYO BUENO, 53, Sot Dch 1",439603.0,4466726.0,40.3488958485546,-3.71120030905872,1242.6928333333333,administrativo,No especificado,VILLAVERDE,16.51542372140949,AURA,2018-11-12
517.0,1895.0,CDM EL ESPINILLO,"CARRETERA DE VILLAVERDE A VALLECAS, 19",441698.0,4467536.0,40.3563419399193,-3.68659514182063,4661.848685714286,deportivo,No especificado,VILLAVERDE,10.0,AURA,2020-01-29
518.0,2438.0,EI MAMUT  (BUTARQUE),"C/ MARICARA, 32",442483.0,4465459.0,40.337689,-3.677163,1108.709608008587,educativo,No especificado,VILLAVERDE,5.0,UGARTE,2019-01-03
519.0,155.0,PARQUE BOMBEROS NÂº 8,CALLE BOADA 9,444572.0,4471763.0,40.3946173183705,-3.6531308970881295,3885.3731343506333,seguridad,No especificado,PUENTE DE VALLECAS,40.0,FERROVIAL,2019-10-18
520.0,895.0,CAF-2 y Casa de NiÃ±os (antes CC RubÃ©n DarÃ­o) ,CALLE MATAPOZUELOS 2,444896.0,4479194.0,40.461589,-3.649947,3792.795772727273,mixto,No especificado,HORTALEZA,9.0,SAVEFFI,2020-03-25
521.0,895.0,EI PLÃYADES,AVENIDA SECUNDINO ZUAZO 52,447428.0,4482921.0,40.4953303405269,-3.62038557307297,1459.2518472145596,educativo,No especificado,HORTALEZA,15.220080089559456,Empresa desconocida,2020-03-25
522.0,2408.0,CMM ANTONIO MINGOTE (VALLEHERMOSO),CALLE VALLEHERMOSO 47,439883.0,4476241.0,40.434646,-3.708785,751.7957500000001,social,No especificado,CHAMBERI,5.0,SAVEFFI,2020-07-07
523.0,1208.0,BIBLIOTECA GERARDO DIEGO,"CALLE  MONTE AYA,  12",447138.0,4469889.0,40.3779019624043,-3.6227296605039503,1743.9618666666668,cultural,No especificado,VILLA DE VALLECAS,18.511834128143455,ACCIONA,2020-11-20
524.0,1912.0,BIBLIOTECA MANUEL VÃZQUEZ MONTALBÃN,"CALLE FRANCOS RODRÍGUEZ, 67",439742.0,4478747.0,40.45704133252698,-3.71060051865242,1743.9618666666668,cultural,No especificado,TETUAN,15.0,ACCIONA,2020-12-03
525.0,1114.0,CDM PLATA Y CASTAÃAR,"PASEO  PLATA Y CASTAÑAR,  7",439040.0,4466852.0,40.3499899734807,-3.71784130732028,4661.848685714286,deportivo,No especificado,VILLAVERDE,75.0,ACCIONA,2022-05-13
526.0,5052.0,BIBLIOTECA MUNICIPAL BARRIO DE SAN FERMÃN,"AVD. SAN FERMÍN, 8  28041 MADRID",441246.0,4469170.0,40.371038706146415,-3.6925563084154094,1743.9618666666668,cultural,No especificado,USERA,15.0,Empresa desconocida,2022-02-01
527.0,1930.0,CDM JOSE MARIA CAGIGAL,"C/ SANTA POLA, 22",437491.0,4475985.0,40.4321495534278,-3.7369645992831297,4661.848685714286,deportivo,No especificado,MONCLOA - ARAVACA,30.0,SAVEFFI,2020-12-16
528.0,1825.0,CDM LA CONCEPCION,"C/ JOSÉ DEL HIERRO, 6, 28027 MADRID",445003.0,4476493.0,40.4372565204725,-3.6484498132292,4661.848685714286,deportivo,No especificado,CIUDAD LINEAL,20.0,Empresa desconocida,2020-12-16
529.0,1776.0,CDM PRADILLO,"C/ PRADILLO, 33, 28002 MADRID",443049.0,4477822.0,40.4491062262673,-3.67161827700941,4661.848685714286,deportivo,No especificado,CHAMARTIN,90.0,Empresa desconocida,2023-05-25
530.0,1945.0,CDM SAN JUAN BAUTISTA,"C/ TREVIANA, 1, 28043 MADRID",444154.0,4477763.0,40.4486497631605,-3.65857117974668,4661.848685714286,deportivo,No especificado,CIUDAD LINEAL,10.0,Empresa desconocida,2020-06-04
531.0,149.0,CEIP SAN JUAN DE LA CRUZ,"C/ DE HONDURAS, 10, 28016 MADRID",442495.0,4479193.0,40.4595373759822,-3.67954186336266,1459.2518472145596,educativo,No especificado,CHAMARTIN,15.220080089559456,Empresa desconocida,2020-11-10
532.0,363.0,CEIP ARQUITECTO GAUDÃ,"C/ ROSA JARDÓN, 10, 28016 MADRID",443279.0,4479632.0,40.4654182810019,-3.66906777282054,2695.374480204042,educativo,No especificado,CHAMARTIN,25.0,Empresa desconocida,2020-11-10
533.0,212.0,CEIP ISAAC ALBÃNIZ,"C/ DRACENA, 29, 28016 MADRID",443272.0,4479500.0,40.4642287544101,-3.66912674105744,1459.2518472145596,educativo,No especificado,CHAMARTIN,15.220080089559456,Empresa desconocida,2020-11-17
534.0,245.0,CEIP PADRE POVEDA,"AV/ ALFONSO XIII, 23, 28002 MADRID",443380.0,4478055.0,40.4512188749858,-3.6677240367753106,2695.374480204042,educativo,No especificado,CHAMARTIN,25.0,Empresa desconocida,2020-11-10
535.0,2176.0,CMS VILLAVERDE,"AVDA. FELICIDAD, 17",444759.4,4474978.7,40.359634418857205,-3.690036112299879,751.7957500000001,social,No especificado,VILLAVERDE,11.0,Empresa desconocida,2022-12-01
536.0,1076.0,CSC OPORTO,"AVDA. OPORTO, 78",438232.0,4470949.0,40.3868474412412,-3.72774032674395,751.7957500000001,social,No especificado,CARABANCHEL,15.0,ACCIONA FACILITY SERVICES,2021-11-10
537.0,2142.0,CSS PABLO CASALS,"C/ POBLADURA DEL VALLE, 13 ",447439.0,4475240.0,40.426126275975,-3.61962582945766,751.7957500000001,social,No especificado,SAN BLAS - CANILLEJAS,14.560321808799788,Empresa desconocida,2022-09-29
538.0,5066.0,EDIFICACIÃN ANEXO AL ESCENARIO DEL AUDITORIO CERRO ALMODOVAR,"C/ MARCELINO CASTILLO, 29, 28047 MADRID",436729.8,4471819.9,40.39457875368306,-3.745524047839076,1743.9618666666668,cultural,No especificado,LATINA,4.0,No conocen cual es la instaladora( podrÃ­a ser AURA ya que la constructora que es FDEZ MOLINA trabaja con ellos),2023-09-30
539.0,5008.0,EI PARQUE INGENIEROS,C/TABERNERA DEL PUERTO 26,440213.0,4467439.0,40.35536909956173,-3.704068831577452,1108.709608008587,educativo,No especificado,VILLAVERDE,5.0,Empresa desconocida,2020-11-10
540.0,1394.0,SEDE CENTRAL MADRID SALUD,"AVDA. MEDITERRANEO, 62",443649.9,4473080.1,40.406428313755335,-3.6641000254946223,1242.6928333333333,administrativo,No especificado,RETIRO,7.0,Empresa desconocida,2022-12-01
541.0,165.0,UID MONCLOA-ARAVACA,"AVDA. VALLADOLID, 6",438135.0,4475651.0,40.42921628449648,-3.729571273483944,1108.709608008587,seguridad,No especificado,MONCLOA - ARAVACA,5.0,FERROVIAL,2021-01-04
542.0,2428.0,IDB ORCASITAS,"AVDA. RAFAELA IBARRA, 119",439613.0,4468757.0,40.36719728504001,-3.711260959329783,4661.848685714286,deportivo,No especificado,USERA,30.132938213671185,EXTRACO CONSTRUCCIONS E PROXECTOS SA (subontrata Servipack Mantenimientos Industriales),2021-01-04
543.0,140.0,CENTRO ACOGIDA SAN ISIDRO,PASEO DEL REY 34,438682.0,4475287.0,40.42596,-3.72286,751.7957500000001,social,No especificado,MONCLOA - ARAVACA,14.560321808799788,Empresa desconocida,2020-11-10
544.0,1892.0,CDM FAUSTINA VALLADOLID,"C/LADERA DE LOS ALMENDROS, 2",447145.0,4472806.0,40.4041896105729,-3.62290114486319,4661.848685714286,deportivo,No especificado,VICALVARO,100.0,ACCIONA FACILITY SERVICES,2022-01-25
545.0,1942.0,CDM SAN BLAS,"C/ ARCOS DE JALÓN,  59",448173.0,4475549.0,40.4289614183123,-3.61100219489644,4661.848685714286,deportivo,No especificado,SAN BLAS - CANILLEJAS,35.0,Empresa desconocida,2021-04-28
546.0,1713.0,UID HORTALEZA,"C/AREQUIPA , 2",445584.0,4480019.0,40.4690662268373,-3.64190037358966,2429.6081141113036,seguridad,No especificado,HORTALEZA,21.650000000000006,AURA,2021-08-12
547.0,5054.0,CDM JUAN DE DIOS ROMÃN,"C/JOSÉ GUTIÉRREZ MAROTO, 34",448935.0,4468432.0,40.3648918241858,-3.601441011212612,4661.848685714286,deportivo,No especificado,VILLA DE VALLECAS,30.0,FERROVIAL,2021-10-01
548.0,2258.0,BIBLIOTECA ANA MARIA MATUTE,"C/ ANTONIO VICO, 1",439024.6,4478929.1,40.39795300213711,-3.7191675514211457,1743.9618666666668,cultural,No especificado,CARABANCHEL,10.0,SAVEFFI,2022-12-31
549.0,5023.0,CC JUAN GENOVÃS/CMM/CSS TRAVESIA DEL CAÃO,C/TRAVESÍA CAÑO 5,433351.7,4478977.4,40.45879255659263,-3.7860754490297808,1743.9618666666668,cultural,No especificado,MONCLOA - ARAVACA,6.0,Empresa desconocida,2022-12-31
550.0,5053.0,BASE SAMUR RETIRO,AVD CIUDAD DE BARCELONA 183,443829.1,4475716.9,40.43018441065751,-3.662004781455255,1902.0420441063145,sanitario,No especificado,RETIRO,15.0,Empresa desconocida,2022-05-22
551.0,5023.0,INNOVATION LAB,C/CAROLI 1,440257.8,4476473.1,40.43675823480166,-3.704833102315628,1743.9618666666668,cultural,No especificado,MONCLOA - ARAVACA,10.0,Empresa desconocida,2022-05-26
552.0,1880.0,CC ALFREDO KRAUS,"Gta. Pradera de Vaquerizas, 9",438888.4,4482511.4,40.49105338549207,-3.721119220056548,1743.9618666666668,cultural,No especificado,FUENCARRAL - EL PARDO,36.0,ACCIONA FACILITY SERVICES,2022-11-07
